cve_ent,cve_mun,productores,produccion_total,gm,imn,precio,Escenario_marginacion,Escenario_precio
20,190,1203,6029.0248,Alto,0.798541648292674,4771.78,0.0,0.0
20,232,2886,7318.584,Muy alto,0.754106107359229,4772.13,42155043.839999996,0.0
20,212,381,400.9488,Muy alto,0.747989928196475,4773.45,2309465.088,0.0
20,205,1290,2050.1905,Muy alto,0.762557557432751,4774.22,11809097.280000001,0.0
20,417,1106,2480.1684,Alto,0.805570890033937,4777.67,0.0,0.0
20,184,2019,5256.3901,Bajo,0.879010620321861,4779.52,0.0,0.0
20,559,2339,6644.7748,Medio,0.839468377789303,4779.7,0.0,0.0
21,036,2809,2435.2621,Muy alto,0.76259542248963,4780.0,14027109.695999999,0.0
20,189,416,848.1781,Muy alto,0.755630468506026,4780.2,4885505.856,0.0
20,138,45,12.5,Medio,0.838389132441448,4780.54,0.0,0.0
20,503,34,1.022,Bajo,0.862112300891113,4785.35,0.0,0.0
20,166,747,1181.6138,Medio,0.83693812125326,4786.85,0.0,0.0
20,359,149,57.43,Alto,0.797774239780449,4788.56,0.0,0.0
31,076,105,19.401,Medio,0.829741723940223,4800.0,0.0,0.0
21,035,1295,796.2909,Medio,0.842580608794046,4800.0,0.0,0.0
31,064,9,6.33,Medio,0.843087765737654,4800.0,0.0,0.0
31,036,21,4.415,Medio,0.830382101552102,4800.0,0.0,0.0
31,034,63,3.071,Alto,0.798067185822333,4800.0,0.0,0.0
31,053,96,74.1726,Bajo,0.865761650734918,4800.0,0.0,0.0
31,015,16,4.83,Alto,0.809726094758068,4800.0,0.0,0.0
31,037,4,0.35,Medio,0.84694401451499,4800.0,0.0,0.0
31,002,52,26.473,Bajo,0.862528086357606,4800.0,0.0,0.0
31,041,1,0.0864,Muy bajo,0.910109924342334,4800.0,0.0,0.0
21,061,1886,1839.3047,Muy alto,0.718366991846886,4800.0,10594395.071999999,0.0
31,067,18,7.7241,Bajo,0.868196525330516,4800.0,0.0,0.0
31,090,10,2.4448,Alto,0.812432367935501,4800.0,0.0,0.0
21,145,1487,1046.2138,Muy alto,0.747453638886637,4800.0,6026191.488,0.0
21,046,318,244.3968,Bajo,0.858687235551631,4800.0,0.0,0.0
31,066,225,616.048,Alto,0.812535939205192,4800.0,0.0,0.0
31,080,220,99.4986,Medio,0.847879446508337,4800.0,0.0,0.0
21,156,720,441.2361,Muy bajo,0.895259469004256,4800.0,0.0,0.0
07,087,309,1808.4307,Alto,0.802618524931697,4800.32,0.0,0.0
20,009,690,4313.3962,Alto,0.819935343720182,4800.65,0.0,0.0
12,008,902,5742.2714,Alto,0.771945069439304,4801.39,0.0,0.0
20,062,8,1.62,Bajo,0.870840676752217,4802.66,0.0,0.0
12,002,4715,14966.8766,Muy alto,0.708970155454287,4808.68,86209209.21599999,0.0
20,514,109,275.9527,Muy alto,0.743770131609725,4811.35,1589487.552,0.0
20,001,122,0.9087,Alto,0.815060796984778,4814.72,0.0,0.0
20,522,96,41.15,Alto,0.785952500064754,4817.58,0.0,0.0
20,544,64,17.8101,Alto,0.823928165649007,4818.79,0.0,0.0
20,458,55,65.26,Medio,0.853729026569349,4822.28,0.0,0.0
20,502,297,381.3184,Muy alto,0.717070425415016,4823.44,2196393.984,0.0
31,012,60,19.546,Medio,0.841399694638921,4828.57,0.0,0.0
31,030,201,150.2894,Alto,0.771374653114976,4828.57,0.0,0.0
12,050,706,4788.4086,Bajo,0.869940519735773,4829.02,0.0,0.0
20,280,107,38.0533,Medio,0.850912361402966,4831.79,0.0,0.0
30,107,347,181.5512,Alto,0.804836934171361,4834.79,0.0,0.0
31,032,284,160.5844,Alto,0.818190703089145,4835.5,0.0,0.0
12,017,1316,15138.06,Medio,0.825400136416644,4835.73,0.0,0.0
21,027,1299,868.6728,Alto,0.804855415431923,4840.0,0.0,0.0
31,073,431,472.8752,Alto,0.774245092482901,4840.28,0.0,0.0
20,299,77,36.06,Medio,0.839409359153978,4840.99,0.0,0.0
31,097,5,8.7,Alto,0.807044997139043,4842.93,0.0,0.0
20,120,4,0.46,Medio,0.837656873015108,4843.85,0.0,0.0
30,132,983,1508.3844,Medio,0.843791106889687,4844.76,0.0,0.0
31,060,49,23.484,Medio,0.835549981444604,4846.11,0.0,0.0
30,128,2446,2391.3943,Bajo,0.878673011530108,4847.61,0.0,0.0
12,003,4017,32314.3031,Muy alto,0.754746807691892,4849.5,186130385.856,0.0
20,541,16,5.6,Medio,0.84234333874897,4850.75,0.0,0.0
20,262,60,25.296,Bajo,0.859051068972311,4851.56,0.0,0.0
31,101,75,23.4914,Muy bajo,0.894734683864492,4855.69,0.0,0.0
20,363,183,103.218,Medio,0.853773510135524,4855.83,0.0,0.0
31,050,39,12.8832,Muy bajo,0.938163910395158,4862.97,0.0,0.0
20,496,117,49.1279,Bajo,0.875978395921267,4863.63,0.0,0.0
31,094,650,337.9531,Alto,0.790900144598136,4865.27,0.0,0.0
31,001,131,48.339,Alto,0.815256091187416,4865.57,0.0,0.0
31,098,675,836.5564,Medio,0.836240817492534,4869.43,0.0,0.0
21,129,318,192.4626,Medio,0.842159772737559,4870.0,0.0,0.0
12,073,1611,22744.9732,Alto,0.771526224982188,4871.92,0.0,0.0
31,058,851,856.7803,Medio,0.836674511471362,4872.13,0.0,0.0
12,067,1459,10749.68,Alto,0.822630687199418,4872.28,0.0,0.0
12,064,1549,21230.2525,Alto,0.821618148394197,4873.15,0.0,0.0
31,023,88,28.397,Bajo,0.858515578349817,4878.43,0.0,0.0
12,027,2296,25121.4893,Alto,0.791305014970217,4879.25,0.0,0.0
20,114,36,1.93,Medio,0.834335034329784,4879.71,0.0,0.0
20,038,136,52.5434,Alto,0.805328102158145,4881.51,0.0,0.0
31,089,35,29.4518,Bajo,0.877292790989726,4882.83,0.0,0.0
31,047,135,44.1385,Alto,0.814219832627815,4883.5,0.0,0.0
12,022,4105,48190.2817,Alto,0.769359616976202,4883.61,277576022.592,0.0
20,097,58,19.6059,Medio,0.82486576110061,4884.97,0.0,0.0
31,075,201,131.0529,Alto,0.793224909784152,4885.49,0.0,0.0
31,025,12,4.7579,Bajo,0.860570850693952,4887.28,0.0,0.0
12,007,2062,15174.3341,Medio,0.842365831967186,4887.53,0.0,0.0
31,024,39,27.0128,Alto,0.802134845097368,4888.24,0.0,0.0
20,191,63,32.38,Medio,0.847691160361484,4889.5,0.0,0.0
31,018,160,109.24,Alto,0.823268120437999,4889.68,0.0,0.0
31,046,274,183.7195,Alto,0.812106091646664,4889.95,0.0,0.0
31,062,51,40.73,Medio,0.843390194758677,4890.3,0.0,0.0
20,473,157,42.195,Bajo,0.855768375208591,4891.91,0.0,0.0
20,504,171,46.31,Medio,0.840422135959275,4896.82,0.0,0.0
31,016,378,418.8961,Alto,0.819005593070066,4902.38,0.0,0.0
31,003,28,27.42,Medio,0.842791091039408,4904.49,0.0,0.0
12,084,138,398.7525,,,4905.132098765433,0.0,0.0
12,082,563,1768.792,,,4905.132098765433,0.0,0.0
12,083,1470,3562.7368,,,4905.132098765433,0.0,0.0
12,085,429,4183.0145,,,4905.132098765433,0.0,0.0
31,056,808,2535.0988,Medio,0.837714358261643,4905.77,0.0,0.0
07,017,5229,36581.6019,Medio,0.842118781337958,4908.28,0.0,0.0
07,046,5491,66321.7425,Medio,0.83667277675247,4914.12,0.0,0.0
31,079,1357,3136.7997,Medio,0.842391231667904,4914.66,0.0,0.0
12,015,723,7536.1686,Bajo,0.875643620874711,4916.63,0.0,0.0
31,096,1312,925.7476,Medio,0.836423482825638,4918.27,0.0,0.0
31,008,306,243.9819,Alto,0.816112605319534,4919.54,0.0,0.0
31,085,913,637.9009,Alto,0.810296284993943,4920.47,0.0,0.0
20,323,69,45.45,Alto,0.808776831361298,4921.74,0.0,0.0
12,054,3418,29087.3791,Muy alto,0.681456162742882,4932.83,167543303.616,0.0
31,004,3,1.15,Bajo,0.861645216884468,4935.18,0.0,0.0
30,194,884,1416.8173,Medio,0.831069589243312,4936.79,0.0,0.0
31,026,3,2.05,Bajo,0.862615030595459,4937.39,0.0,0.0
31,093,36,7.0699,Muy bajo,0.889772539790194,4938.43,0.0,0.0
20,246,111,58.4451,Medio,0.829694198913994,4938.64,0.0,0.0
31,052,96,41.4969,Bajo,0.867234447383354,4942.06,0.0,0.0
12,062,2417,5953.9147,Muy alto,0.672534317490714,4944.2,34294548.672,0.0
31,082,5,0.5495,Bajo,0.867026532934452,4948.43,0.0,0.0
31,068,10,3.1572,Medio,0.850553484019708,4949.83,0.0,0.0
30,072,2226,1922.7169,Alto,0.81954956097148,4950.0,0.0,0.0
31,095,13,7.17,Bajo,0.861225532476956,4951.79,0.0,0.0
20,216,90,35.8035,Medio,0.832663989277764,4957.62,0.0,0.0
20,275,120,68.675,Alto,0.768221818842216,4959.42,395568.0,0.0
30,170,1886,2165.8749,Muy alto,0.724942914052456,4960.0,12475439.423999999,0.0
20,471,51,26.8,Medio,0.847598565706526,4960.24,0.0,0.0
20,443,63,35.05,Bajo,0.874938902550543,4964.79,0.0,0.0
30,076,1553,1563.7243,Muy alto,0.714136930100474,4970.0,9007051.968,0.0
12,074,2855,3801.6265,Muy alto,0.737767997198997,4972.47,21897368.64,0.0
25,017,1863,6134.1993,Medio,0.837516798651833,4975.0,0.0,0.0
20,247,54,15.04,Muy bajo,0.903462546418472,4976.07,0.0,0.0
12,079,2371,3115.0089,Muy alto,0.628232483740553,4979.88,17942451.264,0.0
30,198,743,990.386,Alto,0.765733510528296,4980.0,5704623.359999999,0.0
30,202,2053,2936.9557,Muy alto,0.736242945041184,4980.0,16916864.832,0.0
20,196,35,4.135,Bajo,0.86618658906155,4981.21,0.0,0.0
20,267,49,11.7096,Bajo,0.861013275886467,4985.56,0.0,0.0
31,048,137,278.8522,Medio,0.842048139273921,4999.98,0.0,0.0
31,033,222,113.4442,Alto,0.815969305692723,5000.0,0.0,0.0
31,055,383,1137.0791,Medio,0.841618485858599,5000.0,0.0,0.0
31,045,81,34.5856,Bajo,0.856123384296665,5000.96,0.0,0.0
12,024,1215,6275.061,Alto,0.784905574737933,5006.58,0.0,0.0
20,432,33,12.45,Bajo,0.86033872459751,5012.49,0.0,0.0
20,517,743,691.3893,Muy alto,0.730802734983141,5017.67,3982402.3680000002,0.0
20,231,267,257.695,Muy alto,0.73857018446115,5018.58,1484323.2,0.0
12,044,1506,6822.6796,Medio,0.83120107716929,5040.26,0.0,0.0
07,107,6063,83441.2356,Alto,0.801029111473853,5044.26,0.0,0.0
20,109,4,12.4885,Medio,0.853701768455399,5050.021628521127,0.0,0.0
20,558,2,2.18,Medio,0.844089161291306,5050.021628521127,0.0,0.0
20,437,424,122.5579,Alto,0.788662419081806,5065.13,0.0,0.0
20,457,465,515.2598,Alto,0.810085439943787,5066.64,0.0,0.0
20,337,570,411.3183,Muy alto,0.7395456087033,5076.83,2369193.4080000003,0.0
20,042,544,308.5897,Medio,0.851913169000458,5083.53,0.0,0.0
31,092,392,378.112,Alto,0.766422675548582,5085.24,2177925.12,0.0
31,021,418,201.6192,Alto,0.785613191059056,5093.01,0.0,0.0
12,040,2997,19174.7485,Alto,0.800968429189243,5093.74,0.0,0.0
13,011,1592,951.7641,Medio,0.825630736346971,5100.0,0.0,0.0
13,026,1363,919.0535,Alto,0.820336595018299,5100.0,0.0,0.0
07,112,397,291.6232,Muy alto,0.690691152234511,5100.85,1679749.632,0.0
07,024,75,89.4192,Muy alto,0.727152628500454,5105.73,515054.592,0.0
20,100,44,15.5808,Alto,0.784249852529153,5105.86,0.0,0.0
07,122,1578,17421.3806,Medio,0.837743470732887,5106.06,0.0,0.0
31,102,1057,730.5907,Medio,0.853661523443576,5108.21,0.0,0.0
07,038,1449,1569.6881,Muy alto,0.759936700231522,5108.64,9041403.456,0.0
07,064,1577,680.2774,Muy alto,0.63940448569795,5109.76,3918397.8239999996,0.0
13,078,3476,3203.4046,Muy alto,0.762476358743403,5110.0,18451610.496,0.0
07,004,1383,1569.1751,Alto,0.779549190025736,5111.15,0.0,0.0
31,010,25,24.1111,Alto,0.768240325590947,5113.21,138879.93600000002,0.0
12,023,1032,10221.1532,Alto,0.810281480184812,5117.32,0.0,0.0
13,037,1137,293.9581,Medio,0.828507868706323,5118.09,0.0,0.0
13,032,369,158.3297,Medio,0.83495687843327,5120.0,0.0,0.0
20,200,442,403.5972,Alto,0.769470685422718,5120.53,0.0,0.0
31,019,1884,1127.2652,Alto,0.763816532907485,5122.84,6493047.552,0.0
13,080,2832,2653.0555,Alto,0.765121418936441,5125.0,15281599.68,0.0
20,156,165,67.6546,Medio,0.849999288966385,5125.38,0.0,0.0
31,049,325,147.1554,Muy alto,0.728209820770623,5126.78,847615.1039999999,0.0
31,022,871,1230.3217,Alto,0.768664573482456,5127.54,7086652.992,0.0
31,069,486,272.7851,Alto,0.816843769185142,5132.76,0.0,0.0
20,003,150,81.7435,Alto,0.78207249856528,5133.92,0.0,0.0
20,031,286,103.6042,Alto,0.795577989972921,5134.07,0.0,0.0
13,046,2259,1475.6222,Medio,0.826844530363726,5135.0,0.0,0.0
31,104,1407,827.3117,Alto,0.772411701686542,5136.89,0.0,0.0
31,081,96,101.3684,Alto,0.797495304017729,5137.61,0.0,0.0
20,223,37,15.05,Bajo,0.85884108058705,5140.62,0.0,0.0
13,028,2852,1703.3807,Medio,0.840214228805841,5150.0,0.0,0.0
13,025,3570,4662.5738,Alto,0.794135053703348,5150.0,0.0,0.0
32,054,1082,3765.9805,Bajo,0.86191472505455,5150.46,0.0,0.0
20,435,354,380.4539,Muy alto,0.759201246564487,5150.98,2191414.4639999997,0.0
31,014,135,90.058,Alto,0.823691637669969,5152.8,0.0,0.0
31,099,235,388.541,Alto,0.778002301830317,5155.05,0.0,0.0
31,043,246,144.763,Alto,0.813321159109253,5155.61,0.0,0.0
20,554,462,450.616,Alto,0.794379299496044,5159.92,0.0,0.0
13,036,439,201.1038,Bajo,0.864750303945764,5162.52,0.0,0.0
20,394,103,15.5691,Alto,0.80418438382574,5163.32,0.0,0.0
32,038,3468,8168.3349,Medio,0.849867773251066,5165.12,0.0,0.0
31,091,422,225.573,Medio,0.836995687226473,5172.27,0.0,0.0
31,017,587,550.489,Alto,0.781183670942271,5173.67,0.0,0.0
12,028,14906,18723.1472,Muy alto,0.742778051209522,5180.72,107845327.872,0.0
13,068,1934,2101.7753,Alto,0.785747919430837,5185.24,0.0,0.0
19,033,380,498.5055,Muy bajo,0.91693714185812,5200.0,0.0,0.0
32,008,560,1999.5593,Bajo,0.885075356478097,5200.0,0.0,0.0
12,061,2998,6075.0734,Alto,0.815749703615431,5205.04,0.0,0.0
13,081,589,404.4716,Bajo,0.885343763569254,5207.49,0.0,0.0
13,020,120,117.6207,Medio,0.853313747613569,5207.86,0.0,0.0
13,034,642,361.1051,Alto,0.820216798598955,5209.93,0.0,0.0
13,033,370,417.1611,Medio,0.853662662299703,5212.29,0.0,0.0
13,071,768,524.1423,Alto,0.802708127282045,5215.9,0.0,0.0
12,013,2816,24371.1045,Alto,0.780415608471918,5217.34,0.0,0.0
13,042,674,402.1016,Bajo,0.856468740408004,5218.72,0.0,0.0
12,042,2604,5148.8199,Muy alto,0.760719263530588,5229.23,29657202.624,0.0
13,079,785,448.6439,Bajo,0.857074143243988,5233.4,0.0,0.0
20,454,48,30.7094,Alto,0.785712907621031,5237.7,0.0,0.0
32,016,932,2997.4351,Bajo,0.860983448416332,5241.91,0.0,0.0
13,062,1530,673.8089,Alto,0.765379342036826,5243.73,3881139.264,0.0
20,060,478,299.3493,Alto,0.793917165737143,5246.53,0.0,0.0
12,029,3582,14806.3207,Bajo,0.884072899671021,5249.69,0.0,0.0
32,024,973,4503.1275,Muy bajo,0.900179650360048,5250.0,0.0,0.0
32,012,482,2617.7077,Medio,0.846921051900805,5250.0,0.0,0.0
13,073,2103,1242.8605,Medio,0.827930183919475,5257.28,0.0,0.0
07,020,6560,86126.0439,Alto,0.788336920558257,5262.95,0.0,0.0
13,014,1577,1158.1818,Medio,0.828105311881492,5267.52,0.0,0.0
07,117,233,621.6497,Alto,0.797238483608086,5281.79,0.0,0.0
32,053,1292,4085.6264,Bajo,0.883958276440764,5283.8,0.0,0.0
07,108,8392,108768.4124,Medio,0.841013549517598,5286.85,0.0,0.0
07,008,1475,6421.2538,Alto,0.807158321841021,5294.56,0.0,0.0
32,052,1024,1525.4711,Muy bajo,0.898065825887103,5296.88,0.0,0.0
31,106,3,1.105,Medio,0.851160336956591,5300.0,0.0,0.0
31,072,35,13.8839,Bajo,0.86702510855596,5300.0,0.0,0.0
31,029,23,19.135,Bajo,0.868460597284116,5300.0,0.0,0.0
10,024,149,485.8923,Muy bajo,0.891204897301256,5300.0,0.0,0.0
05,036,90,178.6081,Bajo,0.85901291729162,5300.0,0.0,0.0
31,009,13,6.785,Medio,0.841313698662877,5300.0,0.0,0.0
31,031,98,45.3123,Alto,0.802696181573819,5300.0,0.0,0.0
10,015,168,460.6191,Bajo,0.874873927076598,5300.0,0.0,0.0
31,027,2,1.1957,Muy bajo,0.888014886670944,5300.0,0.0,0.0
05,035,5,6.21,Muy bajo,0.944032763504298,5300.0,0.0,0.0
31,028,2,0.1,Bajo,0.85971943727929,5300.0,0.0,0.0
10,029,105,392.6237,Bajo,0.874151652077484,5300.0,0.0,0.0
31,084,49,18.72,Medio,0.834559264918559,5300.0,0.0,0.0
10,027,787,2155.6958,Alto,0.817497474820746,5300.0,0.0,0.0
30,123,1020,4338.7276,Bajo,0.875223296415885,5310.0,0.0,0.0
06,003,298,2198.7971,Muy bajo,0.895085308264963,5325.0,0.0,0.0
06,008,240,1216.963,Muy bajo,0.898499288703402,5325.0,0.0,0.0
06,010,168,2298.3215,Muy bajo,0.947535147988342,5328.0,0.0,0.0
06,002,144,1875.9006,Muy bajo,0.935933423815301,5329.0,0.0,0.0
12,032,4852,21710.4234,Muy alto,0.715126686666131,5338.88,125052038.784,0.0
06,004,205,1733.1822,Muy bajo,0.89450099832825,5360.0,0.0,0.0
06,005,100,1383.7304,Muy bajo,0.910862471594152,5364.0,0.0,0.0
32,035,1074,5006.04,Bajo,0.865404257225595,5397.56,0.0,0.0
09,008,70,87.2828,Muy bajo,0.934558049809966,5398.6,0.0,0.0
17,024,265,2977.0214,Bajo,0.883381032304229,5399.38,0.0,0.0
31,044,6,4.01,Medio,0.843086647364187,5400.0,0.0,0.0
31,063,77,51.7265,Medio,0.841897835888683,5400.0,0.0,0.0
31,087,5,2.505,Alto,0.800777214640404,5400.0,0.0,0.0
12,080,884,8640.5416,Muy alto,0.759140365125689,5413.45,49769519.616000004,0.0
12,077,679,6248.5633,Alto,0.819109730916872,5454.2,0.0,0.0
12,075,2606,15569.128,Medio,0.830986879405209,5458.3,0.0,0.0
12,053,5407,29612.7749,Alto,0.779051277051243,5458.87,0.0,0.0
12,030,955,4855.3831,Alto,0.807914517607534,5464.38,0.0,0.0
12,012,5664,25975.9383,Muy alto,0.719369764289777,5476.5,149621404.608,0.0
12,014,242,1456.2003,Bajo,0.867431640046344,5487.43,0.0,0.0
19,017,2327,2499.9096,Medio,0.853484432439835,5493.096666666667,0.0,0.0
09,010,20,9.7891,Muy bajo,0.947143054178834,5500.0,0.0,0.0
31,042,48,23.3994,Alto,0.822658686975586,5500.0,0.0,0.0
08,064,137,767.7497,Bajo,0.861384482853384,5500.0,0.0,0.0
08,003,12,89.85,Muy bajo,0.895672043363067,5500.0,0.0,0.0
31,103,24,6.6019,Alto,0.805824020494396,5500.0,0.0,0.0
31,040,66,16.7049,Bajo,0.861578052807203,5500.0,0.0,0.0
31,086,3,0.24,Alto,0.792593521339128,5500.0,0.0,0.0
31,071,75,23.4266,Alto,0.816296768274851,5500.0,0.0,0.0
31,005,94,30.2962,Medio,0.851563393466454,5500.0,0.0,0.0
08,056,101,629.6535,Bajo,0.86234260968249,5500.0,0.0,0.0
08,033,133,830.5225,Bajo,0.878900539274304,5500.0,0.0,0.0
31,088,38,18.0119,Alto,0.822711849262851,5500.0,0.0,0.0
09,004,20,4.206,Muy bajo,0.946440133685141,5500.0,0.0,0.0
31,077,4,3.23,Alto,0.793386575237844,5500.0,0.0,0.0
31,078,45,20.88,Medio,0.825202712187456,5500.0,0.0,0.0
31,074,3,0.3164,Medio,0.836337773356996,5500.0,0.0,0.0
31,035,55,20.73,Medio,0.824584772311854,5500.0,0.0,0.0
31,007,31,19.2482,Bajo,0.880901091840765,5500.0,0.0,0.0
08,067,114,894.3882,Bajo,0.877328050343614,5500.0,0.0,0.0
09,007,23,5.532,Muy bajo,0.932384744232185,5525.242857142856,0.0,0.0
19,024,454,246.8401,Alto,0.802831036879791,5530.0,0.0,0.0
09,013,491,495.0542,Muy bajo,0.916923817376475,5533.28,0.0,0.0
29,021,553,7514.3493,Muy bajo,0.897728881985545,5538.38,0.0,0.0
09,012,326,568.3657,Muy bajo,0.932756683424605,5544.82,0.0,0.0
14,061,97,2743.3716,Muy alto,0.490203198817972,5548.73,15801820.416,0.0
19,007,991,752.0476,Medio,0.834542722519374,5550.0,0.0,0.0
25,010,474,1228.8512,Bajo,0.869723522216247,5552.46,0.0,0.0
17,002,811,9047.391,Bajo,0.86026886033727,5590.7,0.0,0.0
17,027,603,2896.847,Medio,0.828704856735699,5593.55,0.0,0.0
14,122,198,1191.6441,Medio,0.83994061362682,5598.19,0.0,0.0
09,009,819,789.4622,Muy bajo,0.896945481375781,5600.0,0.0,0.0
09,011,891,1114.2424,Muy bajo,0.928948576974607,5600.0,0.0,0.0
29,027,840,746.4407,Muy bajo,0.901096815094553,5666.27,0.0,0.0
12,039,2251,13501.9223,Medio,0.837921639498223,5668.1,0.0,0.0
29,060,144,86.2635,Muy bajo,0.916641655987892,5681.14,0.0,0.0
29,049,258,277.9328,Muy bajo,0.924703026169435,5693.57,0.0,0.0
29,017,942,1174.4832,Bajo,0.879683156040777,5698.23,0.0,0.0
29,029,568,481.9621,Muy bajo,0.89419433285107,5702.73,0.0,0.0
29,059,387,256.1844,Muy bajo,0.899360869793994,5703.14,0.0,0.0
29,041,740,1012.4767,Muy bajo,0.909557489722829,5711.21,0.0,0.0
29,044,1073,1371.2034,Muy bajo,0.914002452726627,5721.67,0.0,0.0
29,042,265,191.3367,Muy bajo,0.923283813459553,5723.67,0.0,0.0
12,001,8823,41763.5839,Bajo,0.883718553399611,5739.45,0.0,0.0
24,050,875,1311.2542,Bajo,0.86100864208395,5750.0,0.0,0.0
24,001,1532,943.5431,Medio,0.826510599367222,5750.0,0.0,0.0
29,053,172,179.9343,Muy bajo,0.91355770606472,5750.78,0.0,0.0
12,038,1116,9893.7972,Muy bajo,0.888595160756902,5759.09,0.0,0.0
24,021,1387,741.9513,Medio,0.845953547009437,5760.0,0.0,0.0
12,056,6825,30363.5149,Alto,0.763135391582841,5760.06,174893845.824,0.0
14,099,431,5412.9946,Medio,0.846905526291835,5761.83,0.0,0.0
29,019,405,525.1238,Muy bajo,0.907234763657229,5766.96,0.0,0.0
21,004,1649,2372.5473,Medio,0.8503256893407,5767.1,0.0,0.0
24,032,489,254.3651,Medio,0.836735350642556,5770.0,0.0,0.0
17,026,301,1748.3383,Bajo,0.867329901537572,5771.39,0.0,0.0
29,015,2067,10366.8648,Muy bajo,0.891242132036968,5771.47,0.0,0.0
29,043,486,906.1442,Muy bajo,0.920908902803921,5774.24,0.0,0.0
14,103,44,671.8239,Muy bajo,0.886775743507937,5776.1,0.0,0.0
14,032,42,1180.6658,Bajo,0.862821796245936,5776.81,0.0,0.0
24,043,91,104.7515,Alto,0.815029966414842,5780.0,0.0,0.0
24,055,252,80.9641,Bajo,0.855674089600148,5780.0,0.0,0.0
24,022,1790,942.3668,Medio,0.841893966485335,5780.0,0.0,0.0
14,121,221,5035.4475,Muy bajo,0.915797411452207,5780.98,0.0,0.0
29,058,689,608.7539,Muy bajo,0.911257136122796,5783.79,0.0,0.0
29,028,1116,1393.3822,Muy bajo,0.898065477086451,5786.29,0.0,0.0
29,008,1183,4161.9052,Bajo,0.884335947787814,5790.68,0.0,0.0
29,025,2376,3416.3994,Muy bajo,0.891704328458289,5793.25,0.0,0.0
29,023,1405,2323.17,Bajo,0.87865956741941,5793.55,0.0,0.0
12,048,1216,11796.0092,Medio,0.852016890322016,5795.54,0.0,0.0
14,092,302,5786.9482,Bajo,0.877584230145868,5795.81,0.0,0.0
29,032,992,1501.6334,Muy bajo,0.891305213571344,5795.99,0.0,0.0
29,022,619,1008.2446,Muy bajo,0.892016484888327,5797.07,0.0,0.0
29,026,827,925.6641,Muy bajo,0.909654026351008,5798.84,0.0,0.0
24,046,373,805.3904,Medio,0.833174984640591,5800.0,0.0,0.0
24,028,444,366.9792,Muy bajo,0.947175832003057,5800.0,0.0,0.0
24,004,257,321.7398,Medio,0.828335137874192,5800.0,0.0,0.0
14,089,51,1242.302,Bajo,0.875886792980283,5800.0,0.0,0.0
24,056,467,211.053,Bajo,0.855639372453711,5800.0,0.0,0.0
24,051,1007,938.9794,Medio,0.850094622924006,5800.0,0.0,0.0
29,051,315,226.5683,Muy bajo,0.894404296989325,5801.36,0.0,0.0
29,002,169,64.9633,Muy bajo,0.906528832789331,5803.5,0.0,0.0
29,054,363,389.3632,Muy bajo,0.923998176325598,5803.54,0.0,0.0
29,055,291,1806.009,Bajo,0.881923463981667,5803.85,0.0,0.0
29,040,1631,7729.1423,Bajo,0.878984811776374,5805.98,0.0,0.0
29,018,1512,1156.966,Muy bajo,0.898092733288673,5807.5,0.0,0.0
29,045,222,2200.5117,Muy bajo,0.910536943656879,5810.11,0.0,0.0
29,003,713,4810.7814,Bajo,0.862169690702087,5810.24,0.0,0.0
29,036,144,49.508,Muy bajo,0.915445903303146,5810.44,0.0,0.0
29,005,623,2452.8635,Muy bajo,0.930350884113737,5810.85,0.0,0.0
29,001,218,327.8017,Muy bajo,0.922162101049296,5811.05,0.0,0.0
29,007,1128,1376.9823,Bajo,0.864534623093509,5811.07,0.0,0.0
29,050,792,575.5352,Muy bajo,0.90277028733253,5811.25,0.0,0.0
29,056,310,306.403,Muy bajo,0.910640826371235,5811.34,0.0,0.0
29,009,400,1012.391,Bajo,0.884115077171909,5811.41,0.0,0.0
29,046,471,669.5696,Medio,0.853498428274513,5811.52,0.0,0.0
29,006,928,9871.0798,Muy bajo,0.905348504197353,5811.57,0.0,0.0
12,011,2456,10877.8527,Medio,0.838439376454957,5812.2,0.0,0.0
29,024,2052,2239.8692,Muy bajo,0.907355366473617,5813.43,0.0,0.0
29,037,2020,4853.7353,Medio,0.851748448880781,5815.42,0.0,0.0
29,030,1183,3997.947,Bajo,0.867769669260946,5815.59,0.0,0.0
29,031,1947,7499.6613,Muy bajo,0.912271989550002,5815.88,0.0,0.0
29,048,50,26.24,Muy bajo,0.920055993411467,5816.21,0.0,0.0
29,013,4379,23014.2268,Muy bajo,0.893777023954082,5816.34,0.0,0.0
29,047,184,531.3047,Bajo,0.872823376019493,5816.73,0.0,0.0
12,057,1985,8112.7821,Medio,0.835555347222355,5818.1,0.0,0.0
24,035,122,106.5724,Muy bajo,0.944108884071898,5820.0,0.0,0.0
29,016,1204,5488.4754,Muy bajo,0.900979213496946,5820.95,0.0,0.0
29,011,388,4376.957,Muy bajo,0.88539849801342,5820.95,0.0,0.0
14,085,453,9602.0672,Muy bajo,0.900564520537582,5821.0,0.0,0.0
29,035,220,1518.2314,Muy bajo,0.904625735699876,5821.03,0.0,0.0
29,057,263,338.4469,Muy bajo,0.893297524424485,5821.19,0.0,0.0
29,010,1987,2264.5195,Muy bajo,0.912481448604541,5821.38,0.0,0.0
29,052,589,3660.2308,Muy bajo,0.889591210543933,5821.42,0.0,0.0
29,012,1796,12240.2349,Bajo,0.871265814394652,5821.52,0.0,0.0
