cve_ent,cve_mun,productores,produccion_total,gm,imn,precio,Escenario_marginacion,Escenario_precio
31,005,39.0,4.6165,Medio,0.851563393466454,15297.295,0.0,0.0
15,046,24.0,0.5492,Muy bajo,0.885938663807648,15300.49,0.0,0.0
18,011,51.0,105.9795,Medio,0.853561587792738,15310.27,0.0,0.0
20,342,54.0,13.6296,Muy bajo,0.886774919232637,15320.16,0.0,0.0
17,020,31.0,9.7392,Bajo,0.873771076276093,15320.619999999999,0.0,0.0
20,020,94.0,5.583,Alto,0.774841653554853,15333.333333333334,0.0,0.0
20,460,65.0,11.2111,Alto,0.775082796467077,15333.333333333334,0.0,0.0
21,046,154.0,11.5562,Bajo,0.858687235551631,15335.68,0.0,0.0
20,128,7.0,0.39,Medio,0.854740969278722,15349.01,0.0,0.0
05,005,13.0,7.0,Bajo,0.875621415969041,15350.0,0.0,0.0
20,201,65.0,4.213,Alto,0.806534251972124,15350.0,0.0,0.0
20,560,363.0,9.0744,Alto,0.814663874642898,15350.0,0.0,0.0
30,096,57.0,7.8807,Medio,0.854231461390626,15351.235,0.0,0.0
14,045,11.0,15.9681,Bajo,0.883178488955712,15359.119999999999,0.0,0.0
13,015,1175.0,47.9218,Bajo,0.857209083090092,15365.279999999999,0.0,0.0
20,465,54.0,20.521,Alto,0.786279515026615,15368.5,0.0,0.0
32,045,5.0,1.6,Bajo,0.884296585969549,15375.0,0.0,0.0
20,438,74.0,37.2511,Alto,0.787571901806885,15377.5,0.0,0.0
12,038,45.0,65.5358,Muy bajo,0.888595160756902,15379.2,0.0,0.0
12,008,17.0,1.8798,Alto,0.771945069439304,15383.333333333334,0.0,0.0
31,023,42.0,3.5697,Bajo,0.858515578349817,15383.65,0.0,0.0
31,075,212.0,41.8448,Alto,0.793224909784152,15387.5,0.0,0.0
20,412,81.0,18.4352,Alto,0.787778869403704,15391.630000000001,0.0,0.0
20,554,213.0,42.3872,Alto,0.794379299496044,15395.0,0.0,0.0
13,002,656.0,81.9462,Alto,0.793053215403292,15398.0,0.0,0.0
20,552,25.0,0.0,Medio,0.852718279133346,15399.61,0.0,0.0
20,417,123.0,29.7099,Alto,0.805570890033937,15400.0,0.0,0.0
16,109,7.0,4.553,Bajo,0.878107706592226,15402.01,0.0,0.0
16,094,20.0,8.1343,Bajo,0.855908030470548,15410.384999999998,0.0,0.0
20,075,8.0,1.67,Bajo,0.85690156245874,15411.16,0.0,0.0
15,064,30.0,1.9545,Bajo,0.85892501097965,15411.7,0.0,0.0
22,005,901.0,61.6121,Bajo,0.857813094943352,15413.28,0.0,0.0
30,048,65.0,12.0689,Muy bajo,0.887909681723508,15419.02,0.0,0.0
13,019,161.0,10.4216,Bajo,0.859060829151135,15425.15,0.0,0.0
20,475,688.0,123.3039,Alto,0.804016208012855,15433.06,0.0,0.0
13,052,444.0,35.7658,Muy bajo,0.88871636261345,15437.97,0.0,0.0
14,060,18.0,52.0269,Bajo,0.878379942288798,15442.86,0.0,0.0
24,055,158.0,24.9683,Bajo,0.855674089600148,15444.89,0.0,0.0
12,048,77.0,148.799,Medio,0.852016890322016,15447.285,0.0,0.0
21,066,216.0,7.6548,Alto,0.808974022032001,15454.11,0.0,0.0
30,009,224.0,59.4764,Bajo,0.855540815916618,15458.96,0.0,0.0
29,004,415.0,91.5846,Bajo,0.855479700987744,15469.0,0.0,0.0
07,008,497.0,270.6953,Alto,0.807158321841021,15476.92,0.0,0.0
26,040,46.0,31.9845,Bajo,0.858795989250078,15494.17,0.0,0.0
20,202,89.0,25.05,Alto,0.80615515052485,15500.0,0.0,0.0
14,041,28.0,11.4853,Bajo,0.883350632033336,15500.0,0.0,0.0
32,031,16.0,19.6677,Bajo,0.878305193272042,15500.0,0.0,0.0
24,047,264.0,19.5557,Alto,0.797407465342851,15515.0,0.0,0.0
15,085,58.0,9.4709,Bajo,0.856463802228545,15543.27,0.0,0.0
28,001,30.0,232.9608,Bajo,0.882018876860307,15544.19,0.0,0.0
31,105,2.0,0.04,Bajo,0.873951683440218,15550.0,0.0,0.0
10,032,460.0,1433.3342,Bajo,0.883149359235346,15550.0,0.0,0.0
14,038,2.0,1.0,Bajo,0.873487545206243,15550.0,0.0,0.0
16,079,14.0,30.4987,Bajo,0.856614691205139,15554.25,0.0,0.0
07,113,260.0,38.2686,Alto,0.774151149942576,15556.13,0.0,0.0
21,213,22.0,3.3752,Alto,0.800503999146066,15562.395,0.0,0.0
21,151,12.0,7.36,Bajo,0.878168352216094,15570.0,0.0,0.0
15,071,12.0,5.77,Bajo,0.877272826350985,15590.0,0.0,0.0
30,210,253.0,53.5417,Alto,0.803953662450735,15600.0,0.0,0.0
16,071,243.0,104.4083,Bajo,0.878659856446129,15600.0,0.0,0.0
13,029,1359.0,137.2505,Bajo,0.877733221125746,15600.0,0.0,0.0
21,189,27.0,10.5801,Bajo,0.861694127173031,15618.630000000001,0.0,0.0
11,016,43.0,18.83,Bajo,0.879416556415989,15633.33,0.0,0.0
12,001,350.0,88.4005,Bajo,0.883718553399611,15633.333333333334,0.0,0.0
14,011,3.0,1.7613,Bajo,0.855721647454719,15649.815,0.0,0.0
20,038,51.0,1.818,Alto,0.805328102158145,15650.0,0.0,0.0
13,071,256.0,18.4859,Alto,0.802708127282045,15650.0,0.0,0.0
30,122,229.0,68.0426,Alto,0.805277212212174,15654.0,0.0,0.0
20,328,67.0,4.6005,Alto,0.77857272005461,15663.17,0.0,0.0
28,042,29.0,52.2183,Bajo,0.856424856806118,15667.705,0.0,0.0
32,043,11.0,4.2362,Medio,0.854324983598152,15688.0,0.0,0.0
20,253,50.0,30.95,Muy alto,0.703865047464404,15691.04,0.0,0.0
11,038,21.0,10.7671,Muy bajo,0.886880037183594,15692.38,0.0,0.0
20,143,3.0,0.4016,Bajo,0.855077362588604,15694.69,0.0,0.0
20,566,193.0,47.7538,Alto,0.777247489131701,15697.0,0.0,0.0
08,028,16.0,189.6132,Bajo,0.880708515506436,15700.0,0.0,0.0
31,045,31.0,2.0595,Bajo,0.856123384296665,15708.59,0.0,0.0
17,021,4.0,2.5066,Bajo,0.876709282796293,15728.57,0.0,0.0
10,013,86.0,87.5783,Muy bajo,0.888611135241961,15732.380000000001,0.0,0.0
20,046,325.0,148.09,Alto,0.818127460290446,15733.333333333334,0.0,0.0
07,063,105.0,26.2264,Medio,0.85439645538359,15764.97,0.0,0.0
20,296,21.0,2.062,Medio,0.854198555876064,15765.255000000001,0.0,0.0
28,026,11.0,2.1422,Alto,0.792693766700528,15766.045,0.0,0.0
20,536,37.0,14.0082,Bajo,0.857339606441105,15778.185,0.0,0.0
11,003,2054.0,1301.6321,Bajo,0.880032853313976,15778.35,0.0,0.0
21,048,253.0,81.8803,Bajo,0.874097724242307,15781.053333333335,0.0,0.0
20,489,25.0,5.204,Alto,0.793695832689156,15781.96,0.0,0.0
20,510,45.0,6.1408,Alto,0.794428841077285,15788.02,0.0,0.0
12,055,469.0,33.9543,Medio,0.853177483903614,15796.76,0.0,0.0
30,107,337.0,37.2257,Alto,0.804836934171361,15800.0,0.0,0.0
10,029,58.0,40.5862,Bajo,0.874151652077484,15800.0,0.0,0.0
31,102,692.0,113.4768,Medio,0.853661523443576,15803.865,0.0,0.0
24,026,63.0,4.5412,Alto,0.79611290030134,15823.28,0.0,0.0
20,188,113.0,8.7069,Alto,0.774964162597243,15835.05,0.0,0.0
10,001,2240.0,6695.2069,Muy bajo,0.887781228781461,15851.185,0.0,0.0
21,093,218.0,75.1169,Medio,0.833767992157821,15862.14,0.0,0.0
16,081,9.0,18.5091,Alto,0.787343080154995,15863.07,0.0,0.0
21,080,51.0,3.549,Alto,0.802844314174523,15900.0,0.0,0.0
07,106,1515.0,1061.1712,Alto,0.796297633871962,15903.24,0.0,0.0
20,344,79.0,14.661,Alto,0.795784356501445,15920.0,0.0,0.0
30,021,56.0,8.647,Bajo,0.861810050440765,15930.15,0.0,0.0
23,002,2735.0,476.3803,Medio,0.824380099501014,15932.915,0.0,0.0
20,183,40.0,7.1919,Alto,0.805214716067714,15950.0,0.0,0.0
16,080,28.0,1.829,Medio,0.844302799599059,15953.175,0.0,0.0
16,100,83.0,20.5751,Medio,0.851189720324056,15956.0,0.0,0.0
20,069,131.0,48.3338,Alto,0.799283301474856,15960.0,0.0,0.0
20,322,131.0,16.642,Muy alto,0.74237006822067,15968.585,0.0,0.0
30,057,620.0,74.5285,Alto,0.79868559123163,15980.0,0.0,0.0
28,030,3.0,4.652,Bajo,0.884472166775838,15980.0,0.0,0.0
30,156,366.0,25.8725,Alto,0.807179439877313,15980.0,0.0,0.0
24,054,768.0,60.4726,Alto,0.796326329530433,15980.0,0.0,0.0
20,190,100.0,51.8734,Alto,0.798541648292674,15983.07,0.0,0.0
24,058,57.0,23.9473,Bajo,0.884327566720999,15990.32,0.0,0.0
16,063,22.0,14.278,Bajo,0.862838889638355,15991.26,0.0,0.0
20,228,27.0,3.0584,Alto,0.774410246924054,15992.836666666664,0.0,0.0
12,028,6015.0,907.1305,Muy alto,0.742778051209522,15994.376666666669,0.0,0.0
28,018,17.0,46.1691,Bajo,0.878063176502125,15994.66,0.0,0.0
20,434,610.0,86.7556,Alto,0.778255653827864,15994.79,0.0,0.0
28,002,33.0,55.408,Bajo,0.879312150252599,15996.56,0.0,0.0
31,040,113.0,4.2884,Bajo,0.861578052807203,16000.0,0.0,0.0
24,029,54.0,4.1503,Alto,0.772831128271627,16000.0,0.0,0.0
20,072,204.0,47.6155,Alto,0.794606166794519,16000.0,0.0,0.0
12,069,835.0,149.8122,Muy alto,0.668767227027308,16000.0,2172276.9,0.0
20,526,123.0,51.9614,Alto,0.809853992762104,16000.0,0.0,0.0
20,319,145.0,19.6778,Alto,0.799466104711792,16000.0,0.0,0.0
12,076,3260.0,575.3928,Muy alto,0.662813962822808,16000.0,8343195.6,0.0
12,022,49.0,97.203,Alto,0.769359616976202,16002.456666666665,0.0,0.0
07,118,38.0,9.0599,Alto,0.772279768520293,16003.029999999999,0.0,0.0
20,048,38.0,3.035,Alto,0.769746719539363,16008.543333333335,0.0,0.0
30,124,592.0,145.5272,Alto,0.812121321332958,16014.165,0.0,0.0
31,026,10.0,0.7412,Bajo,0.862615030595459,16017.615,0.0,0.0
30,030,39.0,3.709,Bajo,0.875675879151826,16024.56,0.0,0.0
20,011,11.0,2.95,Alto,0.774052503359958,16024.763333333334,0.0,0.0
17,013,32.0,48.1686,Bajo,0.879044970900076,16027.89,0.0,0.0
15,048,16.0,1.934,Bajo,0.88416013275821,16028.45,0.0,0.0
13,058,265.0,15.0987,Bajo,0.858214021662592,16030.11,0.0,0.0
21,186,593.0,46.2535,Bajo,0.858643891223293,16032.075,0.0,0.0
07,044,657.0,338.8012,Alto,0.808809863825778,16035.0,0.0,0.0
30,133,16.0,25.8871,Bajo,0.876994525508014,16037.73,0.0,0.0
16,019,34.0,12.9585,Bajo,0.884774939278605,16039.53,0.0,0.0
20,469,1140.0,89.8678,Alto,0.769477991320822,16053.35,0.0,0.0
20,243,15.0,0.7,Bajo,0.864213821771415,16064.95,0.0,0.0
20,024,129.0,36.8231,Alto,0.769371893148291,16078.333333333334,0.0,0.0
20,215,108.0,162.8158,Bajo,0.868346011523483,16079.63,0.0,0.0
20,359,94.0,3.5564,Alto,0.797774239780449,16080.0,0.0,0.0
21,026,715.0,146.4746,Medio,0.851784147335764,16084.66,0.0,0.0
21,147,893.0,36.0531,Alto,0.795120287504277,16100.0,0.0,0.0
14,027,2.0,2.0,Alto,0.777285804096075,16117.535,0.0,0.0
17,030,62.0,48.1867,Bajo,0.87510477108708,16124.1,0.0,0.0
21,205,323.0,41.0344,Bajo,0.855793197796276,16127.75,0.0,0.0
30,002,24.0,1.3583,Medio,0.851532822853813,16134.44,0.0,0.0
27,009,183.0,34.0389,Bajo,0.869176771370504,16140.06,0.0,0.0
21,128,382.0,125.958,Bajo,0.880305705842482,16140.46,0.0,0.0
31,021,354.0,46.179,Alto,0.785613191059056,16141.71,0.0,0.0
20,472,6.0,1.0343,Bajo,0.86321023280273,16144.025000000001,0.0,0.0
22,008,112.0,30.1695,Bajo,0.873844240213671,16150.0,0.0,0.0
31,034,66.0,0.4864,Alto,0.798067185822333,16153.185000000001,0.0,0.0
20,450,518.0,77.752,Muy alto,0.690836551039681,16157.49,0.0,0.0
20,495,65.0,10.995,Muy alto,0.744868587128705,16162.82,0.0,0.0
20,528,37.0,4.235,Alto,0.797983591983575,16170.0,0.0,0.0
20,348,293.0,103.9077,Alto,0.79540105466976,16170.0,0.0,0.0
30,066,41.0,12.6375,Alto,0.797658520605219,16180.0,0.0,0.0
12,040,325.0,139.8269,Alto,0.800968429189243,16180.0,0.0,0.0
20,370,49.0,17.6578,Bajo,0.854816289042376,16180.38,0.0,0.0
16,099,8.0,6.4095,Alto,0.812777282994107,16200.0,0.0,0.0
20,080,73.0,9.2203,Alto,0.794987406103579,16200.0,0.0,0.0
25,016,42.0,66.7512,Bajo,0.85532252220043,16202.65,0.0,0.0
13,020,39.0,7.9813,Medio,0.853313747613569,16223.49,0.0,0.0
11,034,141.0,27.8406,Medio,0.83716210781781,16230.213333333333,0.0,0.0
28,019,93.0,75.8244,Medio,0.85172984232587,16237.29,0.0,0.0
21,182,8.0,1.2135,Bajo,0.8652127184485,16238.566666666666,0.0,0.0
15,088,477.0,84.9994,Bajo,0.881731077248669,16242.595,0.0,0.0
30,022,110.0,22.4748,Medio,0.832385792485457,16253.835,0.0,0.0
21,183,116.0,18.8725,Alto,0.773129620982361,16255.173333333332,0.0,0.0
07,065,728.0,305.8905,Medio,0.824804146183168,16260.295,0.0,0.0
30,081,48.0,15.0524,Bajo,0.864868371127953,16260.415,0.0,0.0
30,035,13.0,1.5157,Medio,0.832987865802741,16268.553333333335,0.0,0.0
07,102,22.0,2.9865,Alto,0.818867693364799,16269.096666666666,0.0,0.0
16,047,134.0,97.6532,Bajo,0.858500854462698,16269.66,0.0,0.0
30,071,273.0,32.1498,Bajo,0.859119167520884,16270.17,0.0,0.0
13,038,82.0,3.2843,Medio,0.843557018537424,16277.233333333332,0.0,0.0
12,011,325.0,206.146,Medio,0.838439376454957,16277.456666666665,0.0,0.0
22,003,297.0,77.974,Medio,0.85217438568363,16281.27,0.0,0.0
20,327,13.0,2.14,Medio,0.828352093642233,16286.763333333334,0.0,0.0
31,016,230.0,39.0073,Alto,0.819005593070066,16289.836666666664,0.0,0.0
07,103,16.0,11.455,Alto,0.8229889828793,16294.31,0.0,0.0
21,108,417.0,193.8049,Bajo,0.869007952479907,16300.0,0.0,0.0
20,423,49.0,10.0459,Alto,0.81252773798078,16300.0,0.0,0.0
20,282,71.0,15.0469,Alto,0.812724372663694,16300.0,0.0,0.0
21,171,5.0,4.4,Bajo,0.868318825629644,16300.0,0.0,0.0
20,001,15.0,0.0,Alto,0.815060796984778,16300.0,0.0,0.0
12,049,210.0,155.1727,Medio,0.848736937005518,16308.725,0.0,0.0
07,052,5739.0,2457.8161,Alto,0.769305993317883,16316.404999999999,0.0,0.0
32,021,140.0,91.6386,Alto,0.809458742858672,16320.0,0.0,0.0
07,083,916.0,793.3376,Alto,0.811725031975037,16320.0,0.0,0.0
20,230,5.0,0.255,Medio,0.835290954368939,16323.796666666667,0.0,0.0
20,181,9.0,3.8335,Medio,0.826409444027766,16328.539999999999,0.0,0.0
21,191,128.0,15.1739,Alto,0.819991091592202,16330.730000000001,0.0,0.0
16,044,31.0,69.5625,Bajo,0.865564986975394,16333.279999999999,0.0,0.0
21,082,310.0,86.7601,Bajo,0.876495118189161,16334.57,0.0,0.0
07,104,142.0,40.6254,Medio,0.828704599582718,16338.966666666665,0.0,0.0
13,014,1213.0,127.9314,Medio,0.828105311881492,16339.279999999999,0.0,0.0
24,015,786.0,217.85,Bajo,0.85565094958702,16341.26,0.0,0.0
13,060,327.0,70.9181,Medio,0.834032714918712,16343.236666666666,0.0,0.0
20,482,76.0,38.9164,Alto,0.822389940925307,16345.713333333333,0.0,0.0
07,091,419.0,55.5736,Bajo,0.85543847524049,16346.96,0.0,0.0
20,117,95.0,61.072,Alto,0.775329848614316,16352.06,0.0,0.0
30,116,26.0,4.5403,Bajo,0.858214009328385,16352.28,0.0,0.0
21,152,375.0,72.2052,Bajo,0.862342201523026,16353.404999999999,0.0,0.0
07,047,794.0,412.9459,Alto,0.822376246787071,16356.506666666668,0.0,0.0
20,216,30.0,4.965,Medio,0.832663989277764,16358.166666666666,0.0,0.0
20,523,113.0,46.1735,Medio,0.853652363475822,16368.71,0.0,0.0
20,458,34.0,2.4527,Medio,0.853729026569349,16373.09,0.0,0.0
16,020,194.0,179.5174,Bajo,0.868215071929312,16376.11,0.0,0.0
30,109,471.0,62.5704,Bajo,0.86815907493152,16376.43,0.0,0.0
20,135,70.0,5.089,Medio,0.835025178767783,16377.103333333333,0.0,0.0
20,419,23.0,0.711,Bajo,0.867703281511599,16377.515,0.0,0.0
20,004,5.0,1.9,Medio,0.854524486826951,16377.52,0.0,0.0
12,014,57.0,23.6309,Bajo,0.867431640046344,16378.01,0.0,0.0
29,030,93.0,10.1492,Bajo,0.867769669260946,16378.38,0.0,0.0
16,062,14.0,5.2934,Bajo,0.867409598775546,16378.619999999999,0.0,0.0
30,211,20.0,2.1329,Bajo,0.867772920472828,16379.0,0.0,0.0
07,015,80.0,13.0428,Medio,0.854569692558361,16380.0,0.0,0.0
17,036,110.0,10.6936,Bajo,0.867999340637811,16380.34,0.0,0.0
30,100,199.0,126.7482,Bajo,0.867500748043104,16380.4,0.0,0.0
05,014,0.0,0.0,Bajo,0.867537199925627,16381.0,0.0,0.0
31,067,85.0,2.9163,Bajo,0.868196525330516,16382.0,0.0,0.0
10,003,192.0,301.2399,Bajo,0.867465639191456,16382.0,0.0,0.0
21,020,1.0,0.0,Bajo,0.868233758345806,16383.86,0.0,0.0
21,208,1542.0,251.6469,Bajo,0.867876647089262,16385.0,0.0,0.0
18,007,165.0,63.4375,Bajo,0.867393105294104,16385.25333333333,0.0,0.0
21,045,1844.0,734.2658,Bajo,0.867690326437535,16387.02,0.0,0.0
30,136,54.0,3.7836,Bajo,0.8587460171201,16393.965,0.0,0.0
32,002,72.0,19.6872,Bajo,0.860572609650276,16395.0,0.0,0.0
31,025,6.0,0.49,Bajo,0.860570850693952,16400.0,0.0,0.0
13,016,343.0,29.4247,Bajo,0.860900916100392,16400.31,0.0,0.0
30,147,677.0,28.6311,Muy alto,0.747039335998054,16400.94,0.0,0.0
19,030,141.0,24.2334,Bajo,0.855512045471363,16403.95,0.0,0.0
16,050,393.0,104.8701,Bajo,0.864164629582276,16404.940000000002,0.0,0.0
15,042,124.0,17.9849,Bajo,0.86447833515008,16406.31,0.0,0.0
14,106,5.0,2.12,Bajo,0.856121329784754,16431.18,0.0,0.0
32,040,2878.0,14282.5435,Bajo,0.874797704138933,16432.705,0.0,0.0
13,007,91.0,23.94,Bajo,0.880926787737756,16443.65,0.0,0.0
32,044,15.0,12.2671,Muy bajo,0.888964351732619,16450.0,0.0,0.0
21,142,353.0,63.22,Bajo,0.86830268438468,16466.69,0.0,0.0
30,115,173.0,54.6118,Bajo,0.874617142728786,16468.025,0.0,0.0
15,014,15.0,0.9328,Bajo,0.880934669175976,16469.165,0.0,0.0
31,104,1067.0,171.8466,Alto,0.772411701686542,16485.75,0.0,0.0
07,040,30.0,12.5684,Medio,0.853213803748449,16494.52,0.0,0.0
32,027,98.0,92.9197,Medio,0.848796471880662,16496.925000000003,0.0,0.0
28,011,19.0,6.04,Bajo,0.860835794883611,16500.0,0.0,0.0
30,003,211.0,87.2873,Bajo,0.860780700519808,16500.0,0.0,0.0
32,016,947.0,879.3055,Bajo,0.860983448416332,16500.0,0.0,0.0
20,267,4.0,0.68,Bajo,0.861013275886467,16500.0,0.0,0.0
30,152,66.0,26.3332,Alto,0.810135994810491,16500.0,0.0,0.0
13,055,563.0,51.9325,Bajo,0.868259128849057,16500.0,0.0,0.0
20,329,23.0,2.937,Alto,0.796752583777491,16500.0,0.0,0.0
20,139,54.0,9.9652,Alto,0.774725367455803,16513.4,0.0,0.0
20,182,139.0,19.0575,Alto,0.771707543245933,16519.305,0.0,0.0
20,209,85.0,8.27,Alto,0.771466916556333,16524.86,0.0,0.0
20,543,65.0,12.278,Alto,0.773139003337804,16524.989999999998,0.0,0.0
16,084,96.0,104.3848,Medio,0.84950024410866,16542.645,0.0,0.0
18,012,601.0,3335.6009,Muy bajo,0.885942579847585,16545.88,0.0,0.0
31,037,55.0,3.0606,Medio,0.84694401451499,16549.82,0.0,0.0
07,036,81.0,27.582,Alto,0.815186166385033,16553.239999999998,0.0,0.0
21,109,249.0,22.3905,Alto,0.809479117703884,16557.07,0.0,0.0
20,400,13.0,4.9,Medio,0.832537372833467,16559.145,0.0,0.0
17,002,75.0,47.1501,Bajo,0.86026886033727,16567.7,0.0,0.0
08,056,19.0,19.8508,Bajo,0.86234260968249,16570.41,0.0,0.0
20,440,22.0,5.8368,Alto,0.822730865690296,16570.515,0.0,0.0
10,006,406.0,1335.2059,Medio,0.850918017362644,16570.96,0.0,0.0
20,138,5.0,0.22,Medio,0.838389132441448,16573.010000000002,0.0,0.0
20,406,492.0,45.6988,Muy alto,0.639047910451769,16574.9,662632.6,0.0
20,476,4.0,0.6,Medio,0.840179956599466,16588.58,0.0,0.0
07,087,4.0,11.1,Alto,0.802618524931697,16590.0,0.0,0.0
20,156,56.0,6.1928,Medio,0.849999288966385,16597.845,0.0,0.0
20,421,2.0,0.25,Bajo,0.856803752658592,16598.565000000002,0.0,0.0
20,534,233.0,38.339,Alto,0.764739306264139,16600.0,0.0,0.0
30,201,286.0,20.257,Alto,0.764127734310592,16600.0,0.0,0.0
20,274,22.0,1.539,Alto,0.766741646066811,16600.0,0.0,0.0
20,142,349.0,22.0945,Alto,0.769843533356539,16600.0,0.0,0.0
31,019,624.0,74.7191,Alto,0.763816532907485,16600.0,0.0,0.0
21,194,88.0,19.0268,Medio,0.83312147948926,16603.53,0.0,0.0
15,110,36.0,16.1465,Muy bajo,0.889577836647277,16612.455,0.0,0.0
28,004,160.0,139.0641,Medio,0.853282030530181,16615.515,0.0,0.0
25,018,1.0,28.0,Muy bajo,0.887693146463013,16618.185,0.0,0.0
16,040,39.0,142.3455,Bajo,0.857234627589216,16618.825,0.0,0.0
30,052,45.0,5.129,Medio,0.853499692243469,16620.78,0.0,0.0
24,056,51.0,29.8237,Bajo,0.855639372453711,16629.5,0.0,0.0
21,201,16.0,0.697,Medio,0.839136433598202,16633.04,0.0,0.0
21,210,40.0,5.1305,Medio,0.827701757132757,16646.28,0.0,0.0
31,090,68.0,4.0337,Alto,0.812432367935501,16650.0,0.0,0.0
20,550,84.0,5.148,Medio,0.840665036714527,16654.81,0.0,0.0
30,082,37.0,5.921,Bajo,0.862478652328499,16654.96,0.0,0.0
30,084,6.0,1.3641,Medio,0.827585232402552,16673.0,0.0,0.0
20,191,6.0,0.3,Medio,0.847691160361484,16676.21,0.0,0.0
24,053,63.0,3.9555,Medio,0.85294884435603,16683.61,0.0,0.0
24,044,160.0,3.4885,Medio,0.830290788985231,16685.08,0.0,0.0
20,200,32.0,6.671,Alto,0.769470685422718,16685.76,0.0,0.0
20,377,298.0,24.5429,Alto,0.772247326498313,16695.45,0.0,0.0
07,009,5.0,1.0833,Medio,0.854636429595784,16696.760000000002,0.0,0.0
20,335,59.0,5.203,Alto,0.811446040613566,16700.0,0.0,0.0
21,216,32.0,1.919,Alto,0.79511029586481,16700.0,0.0,0.0
07,076,1707.0,556.4346,Alto,0.766271813000236,16700.0,0.0,0.0
08,049,82.0,29.3601,Alto,0.768986624890346,16704.236666666668,0.0,0.0
20,208,233.0,11.8088,Alto,0.7726313682848,16706.23,0.0,0.0
20,277,316.0,47.8325,Alto,0.774269049999995,16720.77,0.0,0.0
20,265,120.0,89.4868,Alto,0.773563404177288,16726.74,0.0,0.0
20,149,65.0,9.093,Alto,0.774573803756178,16728.9,0.0,0.0
13,042,274.0,18.3235,Bajo,0.856468740408004,16748.38,0.0,0.0
12,054,135.0,75.9504,Muy alto,0.681456162742882,16750.0,0.0,0.0
07,003,63.0,35.3818,Alto,0.816595627575556,16756.59,0.0,0.0
20,176,166.0,11.3642,Alto,0.799387956332359,16766.666666666668,0.0,0.0
26,031,9.0,1.3464,Muy bajo,0.885547690039241,16775.975,0.0,0.0
20,089,35.0,0.206,Medio,0.842295367056599,16791.73,0.0,0.0
20,484,309.0,26.3535,Alto,0.808083006345206,16799.32,0.0,0.0
12,020,2362.0,396.3181,Muy alto,0.661741549899707,16800.0,5746612.45,0.0
12,016,30.0,25.0903,Muy alto,0.67479786157647,16800.0,0.0,0.0
20,199,46.0,1.9138,Alto,0.765825039268779,16800.0,0.0,0.0
20,184,143.0,58.9392,Bajo,0.879010620321861,16800.0,0.0,0.0
20,164,39.0,2.9526,Alto,0.796435502188875,16800.0,0.0,0.0
30,008,541.0,42.4635,Alto,0.805837091931345,16815.89,0.0,0.0
30,111,24.0,18.1849,Bajo,0.861858382513276,16820.36,0.0,0.0
07,124,158.0,37.9392,Alto,0.803257676023342,16829.61,0.0,0.0
24,039,226.0,11.0554,Alto,0.800898431138449,16830.0,0.0,0.0
30,172,88.0,29.0784,Alto,0.796552214677219,16840.0,0.0,0.0
25,003,209.0,252.1223,Alto,0.801569195573676,16840.0,0.0,0.0
30,196,26.0,3.5077,Bajo,0.865641113859989,16850.415,0.0,0.0
21,022,420.0,120.4323,Medio,0.827678843207831,16872.02,0.0,0.0
07,045,190.0,60.4869,Alto,0.79948233410773,16872.5,0.0,0.0
32,004,4.0,16.2877,Bajo,0.877914419601706,16874.7,0.0,0.0
12,034,315.0,74.2993,Alto,0.802292583101293,16875.0,0.0,0.0
15,068,169.0,87.1397,Bajo,0.878216648569357,16879.17,0.0,0.0
15,074,230.0,10.2715,Alto,0.818300478881891,16879.87,0.0,0.0
20,336,59.0,3.6893,Medio,0.827325391556094,16880.705,0.0,0.0
31,073,280.0,69.0047,Alto,0.774245092482901,16883.039999999997,0.0,0.0
30,059,55.0,12.0193,Medio,0.848329135421431,16898.21,0.0,0.0
21,110,1121.0,299.3732,Medio,0.834156391229904,16898.68,0.0,0.0
30,194,154.0,161.7535,Medio,0.831069589243312,16899.14,0.0,0.0
30,012,5.0,0.93,Medio,0.833157513165156,16901.37,0.0,0.0
07,079,673.0,314.3969,Medio,0.833769309083845,16901.61,0.0,0.0
21,139,80.0,2.8148,Medio,0.824396106238312,16906.34,0.0,0.0
20,405,5.0,0.27,Medio,0.836083550814613,16908.01,0.0,0.0
20,346,34.0,0.905,Alto,0.822231482459735,16908.42,0.0,0.0
08,009,573.0,89.0139,Alto,0.799315557844239,16910.0,0.0,0.0
21,032,81.0,2.9732,Medio,0.830106810143189,16912.69,0.0,0.0
20,224,98.0,143.8305,Medio,0.850927685253133,16912.78,0.0,0.0
20,280,161.0,21.1709,Medio,0.850912361402966,16915.17,0.0,0.0
16,027,85.0,39.7358,Medio,0.831440042873675,16916.300000000003,0.0,0.0
07,055,5.0,11.0226,Medio,0.841136688445886,16916.5,0.0,0.0
07,043,100.0,22.313,Medio,0.837202592926888,16916.88,0.0,0.0
20,221,86.0,6.7761,Medio,0.834497225600901,16921.0,0.0,0.0
21,054,92.0,2.296,Medio,0.840858369614868,16922.7,0.0,0.0
30,032,234.0,72.1488,Medio,0.847621484209598,16923.08,0.0,0.0
30,073,259.0,156.2448,Alto,0.821741947246932,16924.69,0.0,0.0
32,055,361.0,273.0659,Muy bajo,0.888579955852223,16926.335,0.0,0.0
17,035,65.0,11.4244,Medio,0.846702448060809,16927.51,0.0,0.0
30,001,40.0,8.034,Medio,0.830879925193314,16934.61,0.0,0.0
